Row_ID,Store_ID,Store,Date,Weekly_Sales,Holiday_Flag,Holiday_Label,Holiday_Name,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Month_Name,Quarter
5635,WMT-040,40,3/11/2011,860255.58,0,No Holiday,Non-Holiday,30.53,3.6,133.74,5.11,2011,3,March,1
5636,WMT-040,40,3/18/2011,871024.26,0,No Holiday,Non-Holiday,35.76,3.63,133.85,5.11,2011,3,March,1
5637,WMT-040,40,3/25/2011,834621.39,0,No Holiday,Non-Holiday,28.89,3.62,133.96,5.11,2011,3,March,1
5638,WMT-040,40,4/1/2011,841889.08,0,No Holiday,Non-Holiday,28.6,3.64,134.07,4.78,2011,4,April,2
5639,WMT-040,40,4/8/2011,947753.32,0,No Holiday,Non-Holiday,34.77,3.72,134.18,4.78,2011,4,April,2
5640,WMT-040,40,4/15/2011,874446.32,0,No Holiday,Non-Holiday,43.69,3.82,134.28,4.78,2011,4,April,2
5641,WMT-040,40,4/22/2011,965056.4,0,No Holiday,Non-Holiday,39.32,3.92,134.36,4.78,2011,4,April,2
5642,WMT-040,40,4/29/2011,847246.5,0,No Holiday,Non-Holiday,52.68,3.99,134.44,4.78,2011,4,April,2
5643,WMT-040,40,5/6/2011,1016752.55,0,No Holiday,Non-Holiday,50.81,4.08,134.51,4.78,2011,5,May,2
5644,WMT-040,40,5/13/2011,903864.02,0,No Holiday,Non-Holiday,54.09,4.09,134.59,4.78,2011,5,May,2
5645,WMT-040,40,5/20/2011,907110.83,0,No Holiday,Non-Holiday,56.38,4.1,134.68,4.78,2011,5,May,2
5646,WMT-040,40,5/27/2011,972373.81,0,No Holiday,Non-Holiday,63.11,4.03,134.77,4.78,2011,5,May,2
5647,WMT-040,40,6/3/2011,1075687.74,0,No Holiday,Non-Holiday,66.16,3.97,134.86,4.78,2011,6,June,2
5648,WMT-040,40,6/10/2011,984336.04,0,No Holiday,Non-Holiday,64.19,3.92,134.94,4.78,2011,6,June,2
5649,WMT-040,40,6/17/2011,971422.67,0,No Holiday,Non-Holiday,59.16,3.87,135.08,4.78,2011,6,June,2
5650,WMT-040,40,6/24/2011,977103.64,0,No Holiday,Non-Holiday,62.59,3.85,135.27,4.78,2011,6,June,2
5651,WMT-040,40,7/1/2011,1048866.3,0,No Holiday,Non-Holiday,65.25,3.81,135.45,4.58,2011,7,July,3
5652,WMT-040,40,7/8/2011,1107366.06,0,No Holiday,Non-Holiday,67.86,3.78,135.63,4.58,2011,7,July,3
5653,WMT-040,40,7/15/2011,953252.14,0,No Holiday,Non-Holiday,68.9,3.83,135.78,4.58,2011,7,July,3
5654,WMT-040,40,7/22/2011,980642.1,0,No Holiday,Non-Holiday,73.34,3.88,135.87,4.58,2011,7,July,3
5655,WMT-040,40,7/29/2011,929096.9,0,No Holiday,Non-Holiday,67.45,3.9,135.96,4.58,2011,7,July,3
5656,WMT-040,40,8/5/2011,1063818.2,0,No Holiday,Non-Holiday,68.1,3.9,136.05,4.58,2011,8,August,3
5657,WMT-040,40,8/12/2011,955506.95,0,No Holiday,Non-Holiday,68.3,3.88,136.14,4.58,2011,8,August,3
5658,WMT-040,40,8/19/2011,943237.12,0,No Holiday,Non-Holiday,64.05,3.82,136.18,4.58,2011,8,August,3
5659,WMT-040,40,8/26/2011,969611.3,0,No Holiday,Non-Holiday,65.01,3.8,136.21,4.58,2011,8,August,3
5660,WMT-040,40,9/2/2011,957298.26,0,No Holiday,Non-Holiday,63.79,3.78,136.24,4.58,2011,9,September,3
5661,WMT-040,40,9/9/2011,1021391.99,1,Holiday,Labour Day,64.83,3.81,136.27,4.58,2011,9,September,3
5662,WMT-040,40,9/16/2011,890661.79,0,No Holiday,Non-Holiday,58.28,3.81,136.31,4.58,2011,9,September,3
5663,WMT-040,40,9/23/2011,876583.98,0,No Holiday,Non-Holiday,54.09,3.76,136.37,4.58,2011,9,September,3
5664,WMT-040,40,9/30/2011,912857.1,0,No Holiday,Non-Holiday,63.45,3.68,136.42,4.58,2011,9,September,3
5665,WMT-040,40,10/7/2011,1070389.98,0,No Holiday,Non-Holiday,50.21,3.63,136.47,4.42,2011,10,October,4
5666,WMT-040,40,10/14/2011,936751.68,0,No Holiday,Non-Holiday,53.9,3.58,136.52,4.42,2011,10,October,4
5667,WMT-040,40,10/21/2011,942319.65,0,No Holiday,Non-Holiday,51.61,3.62,136.5,4.42,2011,10,October,4
5668,WMT-040,40,10/28/2011,941675.95,0,No Holiday,Non-Holiday,42.09,3.6,136.49,4.42,2011,10,October,4
5669,WMT-040,40,11/4/2011,1011321.18,0,No Holiday,Non-Holiday,35.4,3.59,136.48,4.42,2011,11,November,4
5670,WMT-040,40,11/11/2011,1037687.07,0,No Holiday,Non-Holiday,40.75,3.57,136.46,4.42,2011,11,November,4
5671,WMT-040,40,11/18/2011,905399.99,0,No Holiday,Non-Holiday,41.85,3.57,136.47,4.42,2011,11,November,4
5672,WMT-040,40,11/25/2011,1230011.95,1,Holiday,Thanksgiving,32.76,3.54,136.48,4.42,2011,11,November,4
5673,WMT-040,40,12/2/2011,1059676.62,0,No Holiday,Non-Holiday,38.51,3.5,136.49,4.42,2011,12,December,4
5674,WMT-040,40,12/9/2011,1158708.98,0,No Holiday,Non-Holiday,34.48,3.47,136.5,4.42,2011,12,December,4
5675,WMT-040,40,12/16/2011,1198670.19,0,No Holiday,Non-Holiday,29.53,3.44,136.53,4.42,2011,12,December,4
5676,WMT-040,40,12/23/2011,1601585.7,0,No Holiday,Non-Holiday,24.46,3.41,136.59,4.42,2011,12,December,4
5677,WMT-040,40,12/30/2011,908853.15,1,Holiday,Christmas,18.75,3.4,136.64,4.42,2011,12,December,4
5678,WMT-040,40,1/6/2012,954576.86,0,No Holiday,Non-Holiday,23.29,3.44,136.7,4.26,2012,1,January,1
5679,WMT-040,40,1/13/2012,780607.52,0,No Holiday,Non-Holiday,25.9,3.52,136.75,4.26,2012,1,January,1
5680,WMT-040,40,1/20/2012,811365.42,0,No Holiday,Non-Holiday,14.02,3.54,136.86,4.26,2012,1,January,1
5681,WMT-040,40,1/27/2012,770157.29,0,No Holiday,Non-Holiday,22.91,3.57,136.96,4.26,2012,1,January,1
5682,WMT-040,40,2/3/2012,979552.34,0,No Holiday,Non-Holiday,27.86,3.63,137.06,4.26,2012,2,February,1
5683,WMT-040,40,2/10/2012,999785.48,1,Holiday,Super Bowl,23.92,3.65,137.17,4.26,2012,2,February,1
5684,WMT-040,40,2/17/2012,975500.87,0,No Holiday,Non-Holiday,25.56,3.7,137.26,4.26,2012,2,February,1
5685,WMT-040,40,2/24/2012,919301.81,0,No Holiday,Non-Holiday,29.88,3.75,137.34,4.26,2012,2,February,1
5686,WMT-040,40,3/2/2012,927732.02,0,No Holiday,Non-Holiday,23.79,3.83,137.42,4.26,2012,3,March,1
5687,WMT-040,40,3/9/2012,954233.87,0,No Holiday,Non-Holiday,30.58,3.88,137.51,4.26,2012,3,March,1
5688,WMT-040,40,3/16/2012,891154.18,0,No Holiday,Non-Holiday,37.13,3.87,137.58,4.26,2012,3,March,1
5689,WMT-040,40,3/23/2012,844490.86,0,No Holiday,Non-Holiday,52.27,3.89,137.66,4.26,2012,3,March,1
5690,WMT-040,40,3/30/2012,871945.64,0,No Holiday,Non-Holiday,36.25,3.92,137.73,4.26,2012,3,March,1
5691,WMT-040,40,4/6/2012,1132064.23,0,No Holiday,Non-Holiday,36.54,3.96,137.8,4.12,2012,4,April,2
5692,WMT-040,40,4/13/2012,857811.17,0,No Holiday,Non-Holiday,40.65,4.03,137.87,4.12,2012,4,April,2
5693,WMT-040,40,4/20/2012,896979.93,0,No Holiday,Non-Holiday,55.3,4.05,137.92,4.12,2012,4,April,2
5694,WMT-040,40,4/27/2012,875372.91,0,No Holiday,Non-Holiday,47.51,4.02,137.98,4.12,2012,4,April,2
5695,WMT-040,40,5/4/2012,993311.59,0,No Holiday,Non-Holiday,44.47,3.99,138.03,4.12,2012,5,May,2
5696,WMT-040,40,5/11/2012,967729.35,0,No Holiday,Non-Holiday,52.06,3.95,138.09,4.12,2012,5,May,2
5697,WMT-040,40,5/18/2012,896295.41,0,No Holiday,Non-Holiday,57.59,3.9,138.11,4.12,2012,5,May,2
5698,WMT-040,40,5/25/2012,991054.49,0,No Holiday,Non-Holiday,65.25,3.85,138.11,4.12,2012,5,May,2
5699,WMT-040,40,6/1/2012,1037464.27,0,No Holiday,Non-Holiday,64.75,3.8,138.11,4.12,2012,6,June,2
5700,WMT-040,40,6/8/2012,1079386.88,0,No Holiday,Non-Holiday,55.78,3.75,138.12,4.12,2012,6,June,2
5701,WMT-040,40,6/15/2012,977950.28,0,No Holiday,Non-Holiday,63.39,3.68,138.13,4.12,2012,6,June,2
5702,WMT-040,40,6/22/2012,1033552.18,0,No Holiday,Non-Holiday,69.32,3.63,138.16,4.12,2012,6,June,2
5703,WMT-040,40,6/29/2012,988764.84,0,No Holiday,Non-Holiday,64.42,3.58,138.2,4.12,2012,6,June,2
5704,WMT-040,40,7/6/2012,1182901.56,0,No Holiday,Non-Holiday,69.08,3.54,138.23,4.16,2012,7,July,3
5705,WMT-040,40,7/13/2012,979848.71,0,No Holiday,Non-Holiday,67.48,3.56,138.26,4.16,2012,7,July,3
5706,WMT-040,40,7/20/2012,968502.38,0,No Holiday,Non-Holiday,70.45,3.61,138.23,4.16,2012,7,July,3
5707,WMT-040,40,7/27/2012,954396.85,0,No Holiday,Non-Holiday,67.88,3.7,138.2,4.16,2012,7,July,3
5708,WMT-040,40,8/3/2012,1068346.76,0,No Holiday,Non-Holiday,70.15,3.7,138.17,4.16,2012,8,August,3
5709,WMT-040,40,8/10/2012,1007906.43,0,No Holiday,Non-Holiday,70.09,3.77,138.14,4.16,2012,8,August,3
5710,WMT-040,40,8/17/2012,969387.48,0,No Holiday,Non-Holiday,69.41,3.84,138.19,4.16,2012,8,August,3
5711,WMT-040,40,8/24/2012,945318.47,0,No Holiday,Non-Holiday,63.91,3.87,138.28,4.16,2012,8,August,3
5712,WMT-040,40,8/31/2012,987264.67,0,No Holiday,Non-Holiday,66.11,3.88,138.38,4.16,2012,8,August,3
5713,WMT-040,40,9/7/2012,1088248.4,1,Holiday,Labour Day,65.06,3.92,138.47,4.16,2012,9,September,3
5714,WMT-040,40,9/14/2012,901709.82,0,No Holiday,Non-Holiday,59.38,3.99,138.57,4.16,2012,9,September,3
5715,WMT-040,40,9/21/2012,899768.4,0,No Holiday,Non-Holiday,54.12,4.06,138.65,4.16,2012,9,September,3
5716,WMT-040,40,9/28/2012,919595.44,0,No Holiday,Non-Holiday,50.98,4.02,138.74,4.16,2012,9,September,3
5717,WMT-040,40,10/5/2012,1069112,0,No Holiday,Non-Holiday,57.21,4.03,138.83,4.14,2012,10,October,4
5718,WMT-040,40,10/12/2012,982523.26,0,No Holiday,Non-Holiday,47.35,4.03,138.91,4.14,2012,10,October,4
5719,WMT-040,40,10/19/2012,918170.5,0,No Holiday,Non-Holiday,46.33,4,138.83,4.14,2012,10,October,4
5720,WMT-040,40,10/26/2012,921264.52,0,No Holiday,Non-Holiday,49.65,3.92,138.73,4.14,2012,10,October,4
5721,WMT-041,41,2/5/2010,1086533.18,0,No Holiday,Non-Holiday,30.27,2.58,189.38,7.54,2010,2,February,1
5722,WMT-041,41,2/12/2010,1075656.34,1,Holiday,Super Bowl,23.04,2.57,189.46,7.54,2010,2,February,1
5723,WMT-041,41,2/19/2010,1052034.74,0,No Holiday,Non-Holiday,24.13,2.55,189.53,7.54,2010,2,February,1
5724,WMT-041,41,2/26/2010,991941.73,0,No Holiday,Non-Holiday,21.84,2.59,189.6,7.54,2010,2,February,1
5725,WMT-041,41,3/5/2010,1063557.49,0,No Holiday,Non-Holiday,32.49,2.62,189.67,7.54,2010,3,March,1
5726,WMT-041,41,3/12/2010,1023997.71,0,No Holiday,Non-Holiday,33.4,2.68,189.74,7.54,2010,3,March,1
5727,WMT-041,41,3/19/2010,1006597.69,0,No Holiday,Non-Holiday,36.7,2.69,189.73,7.54,2010,3,March,1
5728,WMT-041,41,3/26/2010,1015196.46,0,No Holiday,Non-Holiday,32.3,2.72,189.72,7.54,2010,3,March,1
5729,WMT-041,41,4/2/2010,1168826.39,0,No Holiday,Non-Holiday,41.31,2.73,189.7,7.36,2010,4,April,2
5730,WMT-041,41,4/9/2010,1082158.21,0,No Holiday,Non-Holiday,37.3,2.75,189.69,7.36,2010,4,April,2
5731,WMT-041,41,4/16/2010,1043388.79,0,No Holiday,Non-Holiday,46.79,2.77,189.66,7.36,2010,4,April,2
5732,WMT-041,41,4/23/2010,1067340.74,0,No Holiday,Non-Holiday,45.29,2.78,189.62,7.36,2010,4,April,2
5733,WMT-041,41,4/30/2010,1063960.11,0,No Holiday,Non-Holiday,40.2,2.77,189.58,7.36,2010,4,April,2
5734,WMT-041,41,5/7/2010,1175738.22,0,No Holiday,Non-Holiday,41.5,2.77,189.53,7.36,2010,5,May,2
5735,WMT-041,41,5/14/2010,1116439.02,0,No Holiday,Non-Holiday,40.23,2.79,189.49,7.36,2010,5,May,2
5736,WMT-041,41,5/21/2010,1163234.33,0,No Holiday,Non-Holiday,50.59,2.78,189.47,7.36,2010,5,May,2
5737,WMT-041,41,5/28/2010,1246654.24,0,No Holiday,Non-Holiday,56.97,2.74,189.45,7.36,2010,5,May,2
5738,WMT-041,41,6/4/2010,1305068.1,0,No Holiday,Non-Holiday,60.13,2.7,189.42,7.36,2010,6,June,2
5739,WMT-041,41,6/11/2010,1217199.39,0,No Holiday,Non-Holiday,63.36,2.68,189.4,7.36,2010,6,June,2
5740,WMT-041,41,6/18/2010,1202963.06,0,No Holiday,Non-Holiday,54.9,2.67,189.42,7.36,2010,6,June,2
5741,WMT-041,41,6/25/2010,1174209.52,0,No Holiday,Non-Holiday,66,2.71,189.45,7.36,2010,6,June,2
5742,WMT-041,41,7/2/2010,1273279.79,0,No Holiday,Non-Holiday,69.39,2.73,189.49,7.34,2010,7,July,3
5743,WMT-041,41,7/9/2010,1176079.59,0,No Holiday,Non-Holiday,60.93,2.71,189.52,7.34,2010,7,July,3
5744,WMT-041,41,7/16/2010,1179788.38,0,No Holiday,Non-Holiday,69.06,2.7,189.61,7.34,2010,7,July,3
5745,WMT-041,41,7/23/2010,1192213.87,0,No Holiday,Non-Holiday,70.77,2.69,189.77,7.34,2010,7,July,3
5746,WMT-041,41,7/30/2010,1211136.63,0,No Holiday,Non-Holiday,70.07,2.69,189.94,7.34,2010,7,July,3
5747,WMT-041,41,8/6/2010,1338132.72,0,No Holiday,Non-Holiday,69.21,2.69,190.1,7.34,2010,8,August,3
5748,WMT-041,41,8/13/2010,1285976.53,0,No Holiday,Non-Holiday,70.24,2.72,190.26,7.34,2010,8,August,3
5749,WMT-041,41,8/20/2010,1353838.39,0,No Holiday,Non-Holiday,66.19,2.73,190.29,7.34,2010,8,August,3
5750,WMT-041,41,8/27/2010,1173131.63,0,No Holiday,Non-Holiday,70.59,2.73,190.33,7.34,2010,8,August,3
5751,WMT-041,41,9/3/2010,1223355.5,0,No Holiday,Non-Holiday,64.13,2.77,190.36,7.34,2010,9,September,3
5752,WMT-041,41,9/10/2010,1172672.27,1,Holiday,Labour Day,63.3,2.78,190.4,7.34,2010,9,September,3
5753,WMT-041,41,9/17/2010,1111170.91,0,No Holiday,Non-Holiday,62.4,2.8,190.47,7.34,2010,9,September,3
5754,WMT-041,41,9/24/2010,1110941.78,0,No Holiday,Non-Holiday,60.11,2.79,190.57,7.34,2010,9,September,3
5755,WMT-041,41,10/1/2010,1109216.35,0,No Holiday,Non-Holiday,62.67,2.76,190.67,7.51,2010,10,October,4
5756,WMT-041,41,10/8/2010,1162042.24,0,No Holiday,Non-Holiday,57.1,2.75,190.78,7.51,2010,10,October,4
5757,WMT-041,41,10/15/2010,1133913.33,0,No Holiday,Non-Holiday,49.91,2.76,190.86,7.51,2010,10,October,4
5758,WMT-041,41,10/22/2010,1156003.7,0,No Holiday,Non-Holiday,48.09,2.76,190.91,7.51,2010,10,October,4
5759,WMT-041,41,10/29/2010,1144854.56,0,No Holiday,Non-Holiday,42.16,2.75,190.95,7.51,2010,10,October,4
5760,WMT-041,41,11/5/2010,1163878.49,0,No Holiday,Non-Holiday,46.74,2.73,191,7.51,2010,11,November,4
5761,WMT-041,41,11/12/2010,1175326.23,0,No Holiday,Non-Holiday,38.99,2.74,191.04,7.51,2010,11,November,4
5762,WMT-041,41,11/19/2010,1172155.28,0,No Holiday,Non-Holiday,31.34,2.76,191.03,7.51,2010,11,November,4
5763,WMT-041,41,11/26/2010,1866681.57,1,Holiday,Thanksgiving,25.3,2.74,191.01,7.51,2010,11,November,4
5764,WMT-041,41,12/3/2010,1220115.75,0,No Holiday,Non-Holiday,33,2.71,190.99,7.51,2010,12,December,4
5765,WMT-041,41,12/10/2010,1434908.13,0,No Holiday,Non-Holiday,33.9,2.73,190.97,7.51,2010,12,December,4
5766,WMT-041,41,12/17/2010,1627904.68,0,No Holiday,Non-Holiday,31.51,2.78,191.03,7.51,2010,12,December,4
5767,WMT-041,41,12/24/2010,2225016.73,0,No Holiday,Non-Holiday,29.81,2.78,191.14,7.51,2010,12,December,4
5768,WMT-041,41,12/31/2010,1001790.16,1,Holiday,Christmas,25.19,2.83,191.26,7.51,2010,12,December,4
5769,WMT-041,41,1/7/2011,1153596.53,0,No Holiday,Non-Holiday,23.76,2.88,191.37,7.24,2011,1,January,1
5770,WMT-041,41,1/14/2011,1052609.16,0,No Holiday,Non-Holiday,22.44,2.91,191.48,7.24,2011,1,January,1
5771,WMT-041,41,1/21/2011,1088025.8,0,No Holiday,Non-Holiday,32.7,2.97,191.57,7.24,2011,1,January,1
5772,WMT-041,41,1/28/2011,1026439.93,0,No Holiday,Non-Holiday,32.23,3.01,191.67,7.24,2011,1,January,1
5773,WMT-041,41,2/4/2011,1179420.5,0,No Holiday,Non-Holiday,14.56,3.01,191.76,7.24,2011,2,February,1
5774,WMT-041,41,2/11/2011,1150003.36,1,Holiday,Super Bowl,16.81,3.04,191.86,7.24,2011,2,February,1
5775,WMT-041,41,2/18/2011,1203399.64,0,No Holiday,Non-Holiday,39.39,3.05,191.92,7.24,2011,2,February,1
5776,WMT-041,41,2/25/2011,1099714.93,0,No Holiday,Non-Holiday,26.1,3.1,191.96,7.24,2011,2,February,1
5777,WMT-041,41,3/4/2011,1229257.7,0,No Holiday,Non-Holiday,34.99,3.23,192.01,7.24,2011,3,March,1
5778,WMT-041,41,3/11/2011,1159089.6,0,No Holiday,Non-Holiday,31.6,3.37,192.06,7.24,2011,3,March,1
5779,WMT-041,41,3/18/2011,1115504.26,0,No Holiday,Non-Holiday,40.19,3.41,192.12,7.24,2011,3,March,1
5780,WMT-041,41,3/25/2011,1140578.16,0,No Holiday,Non-Holiday,41.11,3.41,192.2,7.24,2011,3,March,1
5781,WMT-041,41,4/1/2011,1179125.48,0,No Holiday,Non-Holiday,38.16,3.46,192.27,6.93,2011,4,April,2
5782,WMT-041,41,4/8/2011,1206252.12,0,No Holiday,Non-Holiday,42.87,3.53,192.34,6.93,2011,4,April,2
5783,WMT-041,41,4/15/2011,1192982.07,0,No Holiday,Non-Holiday,39.94,3.61,192.42,6.93,2011,4,April,2
5784,WMT-041,41,4/22/2011,1304481.75,0,No Holiday,Non-Holiday,42.86,3.64,192.52,6.93,2011,4,April,2
5785,WMT-041,41,4/29/2011,1178841.05,0,No Holiday,Non-Holiday,39.81,3.66,192.62,6.93,2011,4,April,2
5786,WMT-041,41,5/6/2011,1244956.91,0,No Holiday,Non-Holiday,41.2,3.73,192.73,6.93,2011,5,May,2
5787,WMT-041,41,5/13/2011,1270025.74,0,No Holiday,Non-Holiday,50.29,3.77,192.83,6.93,2011,5,May,2
5788,WMT-041,41,5/20/2011,1244542.33,0,No Holiday,Non-Holiday,41.11,3.83,192.83,6.93,2011,5,May,2
5789,WMT-041,41,5/27/2011,1278304.33,0,No Holiday,Non-Holiday,50.56,3.79,192.84,6.93,2011,5,May,2
5790,WMT-041,41,6/3/2011,1297584.95,0,No Holiday,Non-Holiday,54.81,3.76,192.84,6.93,2011,6,June,2
5791,WMT-041,41,6/10/2011,1311690.11,0,No Holiday,Non-Holiday,61.1,3.73,192.85,6.93,2011,6,June,2
5792,WMT-041,41,6/17/2011,1289151.84,0,No Holiday,Non-Holiday,62.3,3.7,192.9,6.93,2011,6,June,2
5793,WMT-041,41,6/24/2011,1244381.98,0,No Holiday,Non-Holiday,59.54,3.66,193,6.93,2011,6,June,2
5794,WMT-041,41,7/1/2011,1333347.78,0,No Holiday,Non-Holiday,67.01,3.6,193.09,6.9,2011,7,July,3
5795,WMT-041,41,7/8/2011,1338862.58,0,No Holiday,Non-Holiday,68.49,3.54,193.19,6.9,2011,7,July,3
5796,WMT-041,41,7/15/2011,1245772.7,0,No Holiday,Non-Holiday,68.18,3.53,193.31,6.9,2011,7,July,3
5797,WMT-041,41,7/22/2011,1292830.93,0,No Holiday,Non-Holiday,74.11,3.54,193.51,6.9,2011,7,July,3
5798,WMT-041,41,7/29/2011,1248330.1,0,No Holiday,Non-Holiday,71.3,3.55,193.71,6.9,2011,7,July,3
5799,WMT-041,41,8/5/2011,1402233.69,0,No Holiday,Non-Holiday,72.19,3.55,193.91,6.9,2011,8,August,3
5800,WMT-041,41,8/12/2011,1356689.88,0,No Holiday,Non-Holiday,67.65,3.54,194.11,6.9,2011,8,August,3
5801,WMT-041,41,8/19/2011,1412959.97,0,No Holiday,Non-Holiday,70.55,3.5,194.25,6.9,2011,8,August,3
5802,WMT-041,41,8/26/2011,1328740.71,0,No Holiday,Non-Holiday,71.61,3.48,194.38,6.9,2011,8,August,3
5803,WMT-041,41,9/2/2011,1283849.38,0,No Holiday,Non-Holiday,70.37,3.51,194.51,6.9,2011,9,September,3
5804,WMT-041,41,9/9/2011,1280958.97,1,Holiday,Labour Day,58.31,3.57,194.64,6.9,2011,9,September,3
5805,WMT-041,41,9/16/2011,1197019.39,0,No Holiday,Non-Holiday,54.82,3.6,194.74,6.9,2011,9,September,3
5806,WMT-041,41,9/23/2011,1173059.79,0,No Holiday,Non-Holiday,55.06,3.58,194.81,6.9,2011,9,September,3
5807,WMT-041,41,9/30/2011,1160619.61,0,No Holiday,Non-Holiday,61.77,3.54,194.88,6.9,2011,9,September,3
5808,WMT-041,41,10/7/2011,1277882.77,0,No Holiday,Non-Holiday,58.74,3.5,194.95,6.76,2011,10,October,4
5809,WMT-041,41,10/14/2011,1247130.22,0,No Holiday,Non-Holiday,47.43,3.49,195.03,6.76,2011,10,October,4
5810,WMT-041,41,10/21/2011,1214944.29,0,No Holiday,Non-Holiday,45.62,3.55,195.18,6.76,2011,10,October,4
5811,WMT-041,41,10/28/2011,1274463.02,0,No Holiday,Non-Holiday,37.02,3.55,195.33,6.76,2011,10,October,4
5812,WMT-041,41,11/4/2011,1315684.86,0,No Holiday,Non-Holiday,35.04,3.53,195.48,6.76,2011,11,November,4
5813,WMT-041,41,11/11/2011,1302499.23,0,No Holiday,Non-Holiday,32.87,3.5,195.64,6.76,2011,11,November,4
5814,WMT-041,41,11/18/2011,1230118.02,0,No Holiday,Non-Holiday,36.64,3.48,195.72,6.76,2011,11,November,4
5815,WMT-041,41,11/25/2011,1906713.35,1,Holiday,Thanksgiving,36.37,3.42,195.77,6.76,2011,11,November,4
5816,WMT-041,41,12/2/2011,1292436.23,0,No Holiday,Non-Holiday,34.53,3.38,195.82,6.76,2011,12,December,4
5817,WMT-041,41,12/9/2011,1548661.45,0,No Holiday,Non-Holiday,17.05,3.33,195.87,6.76,2011,12,December,4
5818,WMT-041,41,12/16/2011,1682368.32,0,No Holiday,Non-Holiday,25.01,3.27,195.98,6.76,2011,12,December,4
5819,WMT-041,41,12/23/2011,2263722.68,0,No Holiday,Non-Holiday,25.59,3.17,196.17,6.76,2011,12,December,4
5820,WMT-041,41,12/30/2011,1264014.16,1,Holiday,Christmas,34.12,3.12,196.36,6.76,2011,12,December,4
5821,WMT-041,41,1/6/2012,1208191.61,0,No Holiday,Non-Holiday,37.21,3.1,196.55,6.59,2012,1,January,1
5822,WMT-041,41,1/13/2012,1134767.28,0,No Holiday,Non-Holiday,27.49,3.08,196.73,6.59,2012,1,January,1
5823,WMT-041,41,1/20/2012,1116295.24,0,No Holiday,Non-Holiday,31.56,3.06,196.78,6.59,2012,1,January,1
5824,WMT-041,41,1/27/2012,1079398.81,0,No Holiday,Non-Holiday,33.15,3.04,196.83,6.59,2012,1,January,1
5825,WMT-041,41,2/3/2012,1208825.6,0,No Holiday,Non-Holiday,31.65,3.03,196.87,6.59,2012,2,February,1
5826,WMT-041,41,2/10/2012,1238844.56,1,Holiday,Super Bowl,22,3.1,196.92,6.59,2012,2,February,1
5827,WMT-041,41,2/17/2012,1330451.46,0,No Holiday,Non-Holiday,22.52,3.11,196.94,6.59,2012,2,February,1
5828,WMT-041,41,2/24/2012,1224915.66,0,No Holiday,Non-Holiday,27.89,3.13,196.95,6.59,2012,2,February,1
5829,WMT-041,41,3/2/2012,1239813.26,0,No Holiday,Non-Holiday,27.39,3.19,196.96,6.59,2012,3,March,1
5830,WMT-041,41,3/9/2012,1243814.77,0,No Holiday,Non-Holiday,35.3,3.29,196.96,6.59,2012,3,March,1
5831,WMT-041,41,3/16/2012,1201511.62,0,No Holiday,Non-Holiday,47.76,3.49,197.05,6.59,2012,3,March,1
5832,WMT-041,41,3/23/2012,1215354.38,0,No Holiday,Non-Holiday,44.04,3.66,197.23,6.59,2012,3,March,1
5833,WMT-041,41,3/30/2012,1239423.19,0,No Holiday,Non-Holiday,51.56,3.75,197.41,6.59,2012,3,March,1
5834,WMT-041,41,4/6/2012,1460234.31,0,No Holiday,Non-Holiday,48.48,3.85,197.6,6.55,2012,4,April,2
5835,WMT-041,41,4/13/2012,1323004.73,0,No Holiday,Non-Holiday,46.84,3.9,197.78,6.55,2012,4,April,2
5836,WMT-041,41,4/20/2012,1220815.33,0,No Holiday,Non-Holiday,43.57,3.94,197.72,6.55,2012,4,April,2
5837,WMT-041,41,4/27/2012,1248950.65,0,No Holiday,Non-Holiday,57.66,3.93,197.66,6.55,2012,4,April,2
5838,WMT-041,41,5/4/2012,1359770.73,0,No Holiday,Non-Holiday,52.86,3.9,197.61,6.55,2012,5,May,2
5839,WMT-041,41,5/11/2012,1353285.1,0,No Holiday,Non-Holiday,50.22,3.87,197.55,6.55,2012,5,May,2
5840,WMT-041,41,5/18/2012,1331514.44,0,No Holiday,Non-Holiday,55.24,3.84,197.56,6.55,2012,5,May,2
5841,WMT-041,41,5/25/2012,1424500.47,0,No Holiday,Non-Holiday,54.89,3.8,197.59,6.55,2012,5,May,2
5842,WMT-041,41,6/1/2012,1374891.36,0,No Holiday,Non-Holiday,57.29,3.76,197.62,6.55,2012,6,June,2
5843,WMT-041,41,6/8/2012,1436383.84,0,No Holiday,Non-Holiday,65.11,3.74,197.66,6.55,2012,6,June,2
5844,WMT-041,41,6/15/2012,1384584.59,0,No Holiday,Non-Holiday,64.92,3.72,197.69,6.55,2012,6,June,2
5845,WMT-041,41,6/22/2012,1386407.17,0,No Holiday,Non-Holiday,66.88,3.73,197.74,6.55,2012,6,June,2
5846,WMT-041,41,6/29/2012,1355600.01,0,No Holiday,Non-Holiday,76.54,3.69,197.79,6.55,2012,6,June,2
5847,WMT-041,41,7/6/2012,1456300.89,0,No Holiday,Non-Holiday,74.47,3.65,197.83,6.43,2012,7,July,3
5848,WMT-041,41,7/13/2012,1332594.07,0,No Holiday,Non-Holiday,67.24,3.61,197.88,6.43,2012,7,July,3
5849,WMT-041,41,7/20/2012,1347175.93,0,No Holiday,Non-Holiday,74.06,3.58,197.93,6.43,2012,7,July,3
